Sample,logFC,pval,pval_corr,log_pval
PDE10A,-0.15452974393274665,0.11922826189641612,1.0,-0.0
AADACL3,-2.3539310762352073,0.0005575779453767008,1.0,-0.0
AADACL2,-0.7510459860002485,0.022331307959124982,1.0,-0.0
CAPZA3,-0.9891994014125721,2.022646489019943e-11,4.152493241957943e-07,6.381691065675548
CAPZA2,-0.2942960397979242,1.4530881342149389e-09,2.9831899395432695e-05,4.525319094251271
CAPZA1,0.3490887787815904,3.4173704224839034e-35,7.015861477359454e-31,30.15391899435871
SCARF2,0.657452432683173,1.6948937178142463e-09,3.4796168026726474e-05,4.458468580664928
RNF207,0.623275355151768,9.727601839758773e-18,1.9970766577024762e-13,12.699605264434146
RAB2A,0.07671403638844332,0.0010748438824001207,1.0,-0.0
GTF2H2B,0.21602752309856488,0.011924907446007924,1.0,-0.0
GTF2H2C,0.10005678538073859,0.013978336342044307,1.0,-0.0
ENHO,1.7842953552951748,6.047482298583831e-07,0.012415481158992606,1.9060364448048526
LMO3,-0.32342837276445024,0.009580894085474015,1.0,-0.0
GEMIN6,0.6734355887929224,3.2296579354720524e-66,6.630487741524123e-62,61.17845452353166
GEMIN7,0.6030155339432843,2.053864567699821e-49,4.216583957487733e-45,44.375039247901654
GEMIN4,0.16422361696638177,5.6047597090363586e-08,0.0011506571682651644,2.939054052659444
GEMIN5,0.15380494645191511,1.9999088134037367e-12,4.105812793917871e-08,7.386600856334626
C4orf43,0.3215792442984817,7.193376727529935e-29,1.4768002421618956e-24,23.83067824510367
C3orf47,0.6469684228114545,3.1356376137852093e-17,6.437464021101035e-13,12.19128518520993
C4orf41,-0.14154982688519624,8.658873250580911e-13,1.777666678344261e-08,7.75014966818388
C4orf40,-5.888544152974051,5.127894164340396e-07,0.010527566719390834,1.9776719975190526
C3orf42,0.1210095694811617,0.14319708317361837,1.0,-0.0
C3orf43,-3.279062682560244,1.0520351625213749e-16,2.1598281886563826e-12,11.665580795000093
C4orf45,-0.05155305279714614,0.016111467691557368,1.0,-0.0
C4orf44,-0.06142989106378627,0.5235825492878846,1.0,-0.0
TDH,0.6388023354400811,4.8056687737175845e-05,0.9866037992442201,0.005857216476124392
C4orf49,1.1959581094406468,0.07896273455471103,1.0,-0.0
C4orf48,1.938203150311856,2.5893863217414003e-26,5.316010118535095e-22,21.274414201089016
C3orf48,0.20943904141997194,0.00021131180692803047,1.0,-0.0
C3orf49,-0.12452579157967947,0.05726487133188107,1.0,-0.0
ATPAF2,0.11606641058973999,7.336540838652519e-06,0.15061918341753622,0.8221197112574437
KRBA1,0.7534672218527163,2.3359716615353996e-24,4.7957498211321755e-20,19.319143480730766
ERBB3,0.4320749808316986,3.8851690829703185e-12,7.976252127338065e-08,7.098201126539299
LARP1B,-0.19639966937954156,9.1799315049927e-12,1.8846399379750014e-07,6.724771609854602
SLC6A10P,1.7564006513466501,1.6077633402354e-05,0.3300738137503276,0.4813889288500587
MCRS1,0.2715720893918636,1.2523062025550395e-22,2.5709846338454962e-18,17.58990051902266
ATPAF1,-0.30258492334570697,4.284410798960553e-37,8.795895370266015e-33,32.05571994533971
C15orf59,0.426086677184748,0.0496323780384196,1.0,-0.0
C15orf58,0.009524653146161022,0.7546062188076612,1.0,-0.0
C15orf57,-0.24675334561596962,2.3989472558513432e-29,4.925038716262808e-25,24.307590351116986
C10orf82,0.5850558700921171,0.021133315541018816,1.0,-0.0
AFAP1,0.1573746494647068,0.00016410754518530454,1.0,-0.0
C15orf54,0.6754441258997179,3.922360559572921e-06,0.08052606228803207,1.0940635373212173
C15orf53,0.2229542644964867,2.6418402024919637e-06,0.054236979357160015,1.2657045058122172
C15orf52,-0.48831880913177805,1.1229727392776407e-21,2.3054630337369963e-17,16.637241836954765
C15orf51,-0.3164709179757752,6.077735760440828e-05,1.0,-0.0
C10orf84,-0.20033389562024873,2.0800391975390517e-18,4.2703204725476734e-14,13.369539531476976
LOC653113,-0.0977381267091264,0.027618984582089015,1.0,-0.0
DDX17,-0.10541576879979786,2.586359117223252e-06,0.05309795267659336,1.2749222238978055
ZNF124,0.32249594126412795,3.267308874605698e-11,6.707785119565498e-07,6.173420858242713
DDX12,1.8398915665946038,5.91349885350321e-68,1.214041314624209e-63,62.9157665336825
ERBB4,-0.8182655502491514,4.522412172887525e-15,9.284512190938089e-11,10.032240909193893
DDX10,0.2368282358657332,4.508056048771616e-18,9.255039068128127e-14,13.033621743627808
DDX11,1.291526585803492,3.639299067783985e-66,7.4714809861605205e-62,61.12659330442723
GJB1,-0.604074294679311,5.773585930418538e-07,0.01185317191514926,1.9261654166653521
GJB3,1.0387608649215903,1.192852332555821e-11,2.4489258387371006e-07,6.611024366494282
GJB2,0.055104141374709315,0.785281401247639,1.0,-0.0
GJB5,0.5443496565819634,0.0005547589241519218,1.0,-0.0
GJB4,1.1341887543773312,1.9930181450973393e-08,0.00040916662518848375,3.388099797950107
DDX18,0.14937946124972434,8.246282775431144e-11,1.692961853796014e-06,5.771352827403491
GJB6,0.7461161828417051,0.005358222356425491,1.0,-0.0
GRIN3A,0.8818851157250291,0.016132875819984644,1.0,-0.0
GRIN3B,-0.37916060982946,0.05424025793493977,1.0,-0.0
OR6B2,0.11949720976802894,0.012140507720580075,1.0,-0.0
MYRIP,-0.6622057507771881,1.583676661205717e-10,3.2512881854553373e-06,5.487944534100905
ZNF75A,0.27483298506180276,8.289179822499212e-16,1.701768617559088e-11,10.769099489462045
PSMC1,0.32605524264593555,4.4478733351989765e-18,9.131483957163499e-14,13.039458639548078
PSMC2,0.3907295248127234,1.2193559656209765e-54,2.503337797419865e-50,49.60148054325754
OR6B3,0.06250264935214567,0.2965260480622311,1.0,-0.0
PSMC4,0.554668521534488,1.979013816492892e-46,4.062915365259907e-42,41.39116222438376
PSMC5,0.30138209638113267,2.22205153735652e-24,4.5618718061929353e-20,19.34085692305877
PSMC6,0.1834146884957608,7.513547711379168e-15,1.5425313451461434e-10,9.811766002085196
RBM23,-0.10238225023332248,4.3324203877326836e-09,8.894459056015199e-05,4.050880459736486
ARFIP1,-0.22685518752910383,9.832654162739187e-28,2.0186438996103553e-23,22.694940286343243
ARFIP2,0.12676702024159248,0.00019334419290696828,1.0,-0.0
RBM20,-0.14178816489742285,0.39471242979789,1.0,-0.0
PHOSPHO1,0.053418744275010255,0.757605999317307,1.0,-0.0
STARD5,-0.2662732883629868,3.47784467091562e-05,0.7140015109389768,0.14630086918773905
KIF18A,1.962159978356027,4.4937411078149814e-98,9.225650494344157e-94,93.03500300228063
KIF18B,2.983289833277678,5.411846227963677e-115,1.111052030600943e-110,109.95426560255889
TRIP10,-0.20773880278037637,2.5721582005089873e-08,0.0005280640785644952,3.277313374287342
TRIP11,-0.35783561776207584,1.5714212976216205e-42,3.226127924017187e-38,37.49131841574641
TRIP12,-0.09859571968949155,3.287059840395436e-06,0.0674833385233183,1.170803440214661
CCDC79,0.15691109827688576,0.0026113757281162517,1.0,-0.0
CPVL,-0.7757168635146634,1.0855722555668833e-37,2.2286798406788116e-33,32.651952315285186
ZNF564,-0.13435621201823267,4.8335155231605425e-08,0.0009923207369048593,3.003347932932292
TEX13A,0.13552904961876586,0.06698215599367537,1.0,-0.0
ZNF543,0.038761021501244386,0.19520155295131164,1.0,-0.0
IFT172,0.03072890102190584,0.4010825723229642,1.0,-0.0
SNORD34,0.0,1.0,1.0,-0.0
LOC646762,0.703497875297562,5.449806740460562e-27,1.1188453238165534e-22,21.951229948910512
CERK,-0.08716161634774444,0.018237929837287073,1.0,-0.0
FN3KRP,0.21728943088641017,9.399928190056414e-17,1.9298052574185818e-12,11.714486514772409
NCLN,0.5758007171644479,3.259691381956516e-48,6.692146407156727e-44,43.174434566346115
C9orf156,-0.20687688673702187,2.1566814679046497e-27,4.427667053608246e-23,22.35382504412059
C9orf153,0.10932058121535992,0.046300421561586196,1.0,-0.0
C9orf152,-0.32728907591171996,0.0003994930293113675,1.0,-0.0
C9orf150,-0.22015316256394257,0.0023529426045725455,1.0,-0.0
NACAD,0.6706625858959843,3.595609094627051e-05,0.7381785471269336,0.13183858038091337
DNAL4,0.05752989900251748,0.04322585542392081,1.0,-0.0
KIAA1239,-0.9605541920066125,9.872980091051879e-07,0.020269228126929505,1.6931627893729968
FLJ36000,2.5432630607960895,0.21360736273504913,1.0,-0.0
DNAL1,-0.35137594127864347,2.1646178518682655e-31,4.443960449885549e-27,26.35222981482408
LIN7A,-0.2880922224433311,0.014421223749043036,1.0,-0.0
FLJ37201,0.29133672326764426,8.369249768983772e-09,0.00017182069775723683,3.7649245216437457
GRHPR,-0.7521599439993096,3.8547442697888366e-47,7.913789985876482e-43,42.10161547911235
LIN7B,0.32778106044483035,2.7301992759786682e-05,0.5605099113584205,0.2514167034789764
TGM4,-2.8065686175795186,2.2100641607670072e-06,0.04537261722054666,1.343206168680682
IMMP2L,-0.34405990292666555,4.4038057702700255e-20,9.041013246364363e-16,15.043782894453244
TGM6,0.09916469855225607,0.7737056365688635,1.0,-0.0
SMG5,0.5139383393353363,5.234814644127832e-88,1.0747074464394439e-83,82.96870974197034
OR2D2,0.07292463342836547,0.05765096819488445,1.0,-0.0
FNBP1,-0.3234720479570097,1.2701300210443058e-12,2.6075769332039596e-08,7.58376286941224
HNRPLL,-0.04687219990287517,0.012715429573659757,1.0,-0.0
MARCH5,-0.11972297833380985,7.85837318633011e-09,0.00016133240151535718,3.792278401450708
MARCH4,2.3866319720235483,5.058718722983683e-08,0.0010385549538285501,2.983570518374848
MARCH7,-0.12635047054631166,2.9725015986182977e-09,6.102545781963365e-05,4.21448895377403
MARCH6,0.2134412549698137,9.341621358397613e-12,1.9178348648790298e-07,6.717188790470529
MARCH1,0.37937831745847195,5.859383696077465e-06,0.12029314728047036,0.9197591123363447
MARCH3,0.21105602984666927,0.0013264805817081759,1.0,-0.0
LRTM1,-0.8931167625300473,0.16205145505096344,1.0,-0.0
FOXI1,-0.6737883188543599,0.0626064222694607,1.0,-0.0
BTN3A2,0.164104362418243,0.0003786662307343854,1.0,-0.0
FOXI3,2.724946574000063,6.597376935855668e-07,0.013544414849311688,1.8682397527721488
FOXI2,-0.03227580460032531,0.9567176935699422,1.0,-0.0
MARCH9,0.755708342951154,1.4987445046305962e-07,0.003076922468006614,2.5118834469248275
CLSTN1,0.29251127849183334,6.018591367677956e-16,1.2356168077842844e-11,10.908116192731933
CLSTN2,-0.14464309191509273,0.4089692184327367,1.0,-0.0
CLSTN3,0.5329528858185135,2.0490818166379172e-14,4.2067649695576437e-10,9.376051751181368
EIF3H,0.39095427610397415,9.139322257805473e-25,1.8763028595274638e-20,19.72669705955735
EIF3I,0.3195301866192093,2.849613485831155e-36,5.850256486411361e-32,31.232825093201356
EIF3J,0.12984955096127848,2.0507940837258298e-10,4.210280253889128e-06,5.375688994742328
EIF3K,0.09341957818451085,0.016350668436567826,1.0,-0.0
EIF3L,-0.2493787755190393,1.3073424303383429e-21,2.683974009484618e-17,16.57122169401425
EIF3M,0.29686894135658726,1.6696528904302902e-20,3.427797384053386e-16,15.464984856990434
PGCP,-0.8473307894754782,8.94503579544572e-67,1.8364158488050063e-62,61.73602896780165
CLIP2,0.7046819476154003,4.935207424705832e-14,1.0131980842921073e-09,8.994305640024555
STYK1,-0.14769220944297512,0.05262036929369804,1.0,-0.0
EIF3A,-0.07140077730786665,0.0008178398864634714,1.0,-0.0
EIF3B,0.750254579435909,7.07294624091955e-85,1.4520758632607836e-80,79.83801069346039
BTN3A1,0.1248487366104456,0.0032128055246409782,1.0,-0.0
EIF3D,0.1806325354114371,9.021057819640888e-13,1.8520231703722742e-08,7.732353584229746
CLIP1,-0.34626082172815487,1.033648423835039e-30,2.122080214133335e-26,25.673238203895064
ALMS1P,0.1896133801528319,0.0025171888201704,1.0,-0.0
EIF3G,0.25927776512273404,3.532666630207483e-13,7.252564591815963e-09,8.139508394652932
SETD5,0.3280217804563641,8.592720628170505e-29,1.7640855449634048e-24,23.753480358657285
FGFBP3,0.75077615520566,2.2961681649051602e-05,0.4714033242550294,0.3266073592310304
FGFBP2,0.6290372668763213,0.2964835398795119,1.0,-0.0
FGFBP1,-0.21828839627910135,0.2905480231900705,1.0,-0.0
FADD,0.7026495344360217,1.9169420733411017e-23,3.935482076569282e-19,18.405002061177747
ARMC10,0.2944990879587035,6.553687368245374e-32,1.3454720167007752e-27,26.871125330318524
MKKS,0.021371919206902845,0.4307143344011295,1.0,-0.0
TMEM104,0.4406231239711129,1.5089704272582877e-39,3.097916287161265e-35,34.508930322056194
NOL11,0.43271809801409766,3.7316705363935636e-47,7.661119611215986e-43,42.11570775707221
NOL10,0.40045684952887584,6.6626087685823505e-62,1.3678335801899565e-57,56.86396673858209
ELSPBP1,0.6942182295034833,0.4482780413894222,1.0,-0.0
NOL12,0.5279053818162609,5.327765150927565e-50,1.093790185485429e-45,44.961065977842566
CDKN2B,-0.4759352355114608,9.061966033728916e-10,1.8604216267245465e-05,4.730388620615831
CDKN2C,0.678100306774784,5.092385872829881e-13,1.0454668196919747e-08,7.980689745967638
CDKN2A,4.15507601602281,2.191981839361473e-34,4.500138716209104e-30,29.346774098945623
SLIT1,3.0479542734387017,2.471209101377816e-10,5.073392285128656e-06,5.294701555841483
CDKN2D,0.7508086510253786,3.751533024964279e-23,7.701897300251665e-19,18.11340227670671
BARD1,0.7022330407870436,3.561226038705271e-25,7.311197057461921e-21,20.136011510471896
WDR7,-0.3159489026028073,3.2088992846903646e-24,6.587870231469318e-20,19.18125496419443
ZNF404,0.39501497418747,3.327464668943004e-08,0.0006831284965339987,3.1654975978018705
ZBBX,-0.9206068356301471,4.4508689653224733e-07,0.009137633985807038,2.039166241895092
CLRN1OS,-0.023474627515517876,0.7835853521359865,1.0,-0.0
NME6,0.1260548604131957,1.528103667063575e-08,0.00031371968284815195,3.503458232707488
FABP9,-0.8671818522290887,0.007755379994620717,1.0,-0.0
NME7,0.2117465280676667,1.3429058251901372e-11,2.7569856591153514e-07,6.559565492937849
EDEM2,0.2928385336585997,1.974555590358887e-22,4.053762627006795e-18,17.39214168553924
EDEM3,0.12648849078512114,0.002190661187883604,1.0,-0.0
PCDHGB3,0.24756217644545586,0.22561131772407458,1.0,-0.0
EDEM1,-0.22422665391896146,6.067826175791892e-11,1.2457247138900755e-06,5.904577919512685
TCF4,-0.09955975671617878,0.08055237481335138,1.0,-0.0
ZNF560,3.732766425496731,2.028715277686254e-12,4.1649524650898795e-08,7.380389950863909
INPP5E,0.40500486958661774,1.17708854691322e-39,2.4165627868128405e-35,34.61680191659706
SMG6,-0.14664467416096194,3.2861970107059573e-10,6.7465624629793305e-06,5.170917454373427
NME2,0.7854412849181145,3.052279080163118e-29,6.266328951574881e-25,24.202986810522948
BRP44L,-1.1391518350543617,2.1398373135977338e-166,4.3930860048161474e-162,161.3572302943328
TRMT11,0.05687799373602864,0.03551699692756355,1.0,-0.0
SAP30L,-0.4179379357216675,3.5599535244878986e-93,7.308584585773656e-89,88.13616672237288
CSTF2T,-0.10478940948049242,4.455744233992283e-08,0.0009147642912386157,3.0386907968644894
UBTD2,0.04435062456192718,0.08125929069516528,1.0,-0.0
LARP4B,0.09154415548676731,3.7665831025552456e-05,0.7732795109545919,0.11166349686610579
UBTD1,-0.04317612873868448,0.2759576973534905,1.0,-0.0
RPL13AP17,-3.480317247713437,1.5137421187359874e-97,3.1077125697649823e-93,92.50755915561679
NEIL1,-0.10996487035892155,0.03204247432495079,1.0,-0.0
TAS1R1,0.6570468328364014,0.03977248945207341,1.0,-0.0
LOC254312,-0.013389262005240606,0.7156522476126139,1.0,-0.0
TAS1R2,0.14140397498331653,0.5103369303758947,1.0,-0.0
INPP5J,-0.8539974869149276,1.226234969069629e-09,2.5174603914999484e-05,4.599037353699202
ZNF542,-0.3140448716546054,2.6744883483040604e-15,5.490724579068236e-11,10.260370340444839
SMG1,0.043912707144652785,0.2016368184124204,1.0,-0.0
CCL2,-1.0642672278987089,1.625173300922394e-41,3.336480786793675e-37,36.47671137170142
CCL3,0.18213871845855412,0.10318135241993132,1.0,-0.0
NFATC2,-0.47966453175126933,2.361588371246406e-09,4.848340926168872e-05,4.314406849001006
CCL1,0.938419757642516,0.21413789524702637,1.0,-0.0
NFATC4,0.2786058626915704,0.0003271234536558115,1.0,-0.0
CCL7,1.6648221562650944,0.0970593152912182,1.0,-0.0
CCL4,0.01972920969706582,0.8407515482128487,1.0,-0.0
DHRS7C,-3.6830567849587315,2.0394612678873415e-27,4.187013982972712e-23,22.378095588734336
TAS2R20,0.5331653675879688,1.104274824535658e-26,2.267076214771706e-22,21.644533879477184
CCL8,-0.24949854302695051,0.03167964092427099,1.0,-0.0
CSDAP1,-0.3909897309029011,9.657211040942127e-06,0.19826254267054186,0.7027593283972555
FAM73A,-0.5128547280025852,1.007045302382438e-58,2.067464005791145e-54,53.68456204270522
FAM73B,0.013138321107508233,0.6442009709331842,1.0,-0.0
TMEM14A,0.3114858892768986,2.7263674851226914e-10,5.597232446956885e-06,5.252026656942743
ZNF75D,-0.09690786478420144,0.0013375411689786102,1.0,-0.0
MYCBPAP,-0.2326912100443086,0.036364977211751436,1.0,-0.0
RNASE11,0.22547231082317187,0.3536680209826313,1.0,-0.0
USF1,0.5186088597729235,1.6181156901866946e-49,3.321991511953284e-45,44.47860148155247
AP2B1,0.12392091815032913,5.762020816816082e-05,1.0,-0.0
HSBP1,0.0729617836978651,0.00840470687382799,1.0,-0.0
GTF2E1,0.39650581846163124,8.650188600947013e-43,1.7758837197744218e-38,37.75058547409435
GFER,0.3830234720976904,1.7406095467839625e-32,3.573471399547475e-28,27.44690968944596
ZCWPW2,-0.915724304999693,3.799123707075434e-164,7.799600970625866e-160,159.10792761534645
NUBP1,0.018509789168026813,0.4179832169598937,1.0,-0.0
HS3ST3A1,0.4130291891214144,0.003282311667842913,1.0,-0.0
ZCWPW1,-0.12154505283776018,0.003444383824588136,1.0,-0.0
SCML1,0.17074578009857078,0.006343210263263204,1.0,-0.0
CYP26B1,-0.5153672260438356,5.943964667655571e-07,0.012202959462696887,1.9135348314192553
SCOC,-0.15170570459348554,4.3180229508553757e-07,0.008864901118106087,2.052326104293226
PABPC1L2B,0.7330403108187733,0.008415118699911853,1.0,-0.0
SAMD5,-0.9699027620337777,3.1523158756202595e-43,6.471704492648393e-39,38.18898132145483
PPP1R14D,-1.1241583740671715,3.901987944003119e-16,8.010781249038404e-12,11.09632512741125
PABPC1L2A,0.5956936903134542,0.01332236282478547,1.0,-0.0
PPP1R14B,1.269409250238068,8.387294027963685e-90,1.7219114639409446e-85,84.7639891825632
OR2AG2,0.09258341611609205,0.003812478635937455,1.0,-0.0
OR2AG1,0.04139920245161882,0.09775584041188769,1.0,-0.0
PLEK2,0.582904277005575,5.976567088133852e-09,0.000122698922319388,3.9111592517212306
UBP1,-0.08079580830948352,0.00014830944267042788,1.0,-0.0
ZNF747,-0.04013964933267822,0.05625982006892914,1.0,-0.0
CD46,-0.11259270067170135,0.0023072959030255454,1.0,-0.0
SSC5D,-0.3940459940998604,2.056628779038903e-05,0.4222258883366868,0.37445514190216544
TCTE3,0.6542312824495671,2.2369392215429163e-21,4.592436221827607e-17,16.337956866312446
TCTE1,-1.1463450541052453,9.413631640936357e-19,1.932618575884234e-14,13.71385385043816
CD40,0.07397159074763948,0.22652702842924716,1.0,-0.0
ZNF37B,0.16761386631999642,0.0007247005672459759,1.0,-0.0
SPEG,-0.5321613756630832,3.835486586143173e-07,0.007874253961351933,2.1037905824039127
LOC728875,0.5768998391586786,1.2756059107748239e-13,2.6188189348207133e-09,8.58189452766358
KIAA1826,0.01964340780779672,0.5697446559560351,1.0,-0.0
ZBTB43,-0.039563742313118766,0.1609932288675073,1.0,-0.0
PRIC285,0.7615371588527289,8.051088785194908e-31,1.6528885276005147e-26,25.781756434680467
ZNF37A,-0.05709341938944945,0.04972811039582624,1.0,-0.0
SDSL,-0.2481480633552131,0.00038622148070447,1.0,-0.0
RALY,0.5026401288081193,3.613512110205747e-52,7.418540362252398e-48,47.12968153609269
PRR12,0.39758023982051327,2.9003293687382273e-36,5.95437619401958e-32,31.22516373035009
ASFMR1,0.14052168525315833,0.005252875803898508,1.0,-0.0
PCDHGB6,-0.0796105906157365,0.6574580417768279,1.0,-0.0
ZNF454,-0.2467947787319451,1.6963243376902507e-05,0.34825538652780846,0.4581021575422982
PCDH12,-0.41020549439718934,4.822801366150741e-10,9.901211204707471e-06,5.004311675367512
PCDH10,0.8908911697637665,0.0001620228204263606,1.0,-0.0
PCDH17,0.22103798063064062,0.020257413763603415,1.0,-0.0
ALKBH8,-0.16382138142310687,9.034573708681868e-13,1.8547979823923875e-08,7.731703385191765
PCDH15,1.9867391603373576,1.8146458669066966e-05,0.3725467964759448,0.42881916674177234
ALKBH6,0.7723658567089258,2.5882363777763532e-61,5.313649283574853e-57,56.274607113688376
ALKBH7,-0.07420304700565516,0.12947933189775365,1.0,-0.0
ALKBH4,0.44319571867635954,1.729640098842052e-49,3.550951122922733e-45,44.449655305504926
ALKBH5,-0.06585576378734359,0.01195403028912407,1.0,-0.0
ALKBH2,0.6219637172542756,3.0174382764837506e-50,6.19480078162114e-46,45.20797265552421
ALKBH3,0.048522008839333,0.06124657080803387,1.0,-0.0
RALA,0.16523832244625325,1.0898907387341738e-09,2.2375456866212588e-05,4.650228088416545
ALKBH1,0.14816787777335794,9.123209649446643e-13,1.8729949410313956e-08,7.727463395654723
OR10G7,0.032017876891874936,0.7366297036707224,1.0,-0.0
ISX,-1.932512002496475,1.058617698852636e-36,2.1733421357444618e-32,31.662871900016498
C8orf58,0.18163457792406934,4.2611191194496925e-06,0.08748077552230218,1.058087375570803
C8orf59,0.49680480825938744,9.447582530145706e-32,1.9395886934389135e-27,26.71229035620809
C8orf55,0.4978285764880255,1.9051608309545995e-19,3.911295185949793e-15,14.407679406550692
C8orf56,1.4536632774396734,6.065688046109536e-07,0.012452857558662878,1.9047309795273304
C8orf51,1.070896024377265,1.424651791708434e-36,2.9248101283774153e-32,31.533902322017514
OR10G9,0.0022914561857934022,0.8552702167563749,1.0,-0.0
OR10G8,0.001194901319066374,0.9178663341273896,1.0,-0.0
KRT18,0.5402422254831301,7.134949165845456e-12,1.4648050637480722e-07,6.834220167372359
MPZL3,-0.6266744199423808,1.2564549972420642e-32,2.579502109337958e-28,27.588464112654616
DBF4B,1.1311236547730585,2.426401913383747e-99,4.981403128176833e-95,94.30264831085579
ARHGDIG,0.573386872463824,0.022509348340324076,1.0,-0.0
DNAJB9,-0.3327843082091917,6.2240149342955155e-15,1.2777902660108694e-10,9.893540424572848
DNAJB8,0.20228940613688806,0.35024224886530453,1.0,-0.0
ZNF714,0.6224301285870588,1.1874379726922213e-18,2.4378101579371303e-14,13.613000117655499
DNAJB3,0.5621871324672251,0.019693078209943347,1.0,-0.0
DNAJB2,0.12477271681281898,0.00032562902901818393,1.0,-0.0
DNAJB1,-0.22183314211268446,1.2619975940169838e-05,0.2590881060516868,0.5865525236976346
EPB49,-0.44571192138713656,8.574218040873343e-17,1.7602869637912972e-12,11.754416527281236
DNAJB7,0.2852030038342339,6.527520490214775e-05,1.0,-0.0
DNAJB6,0.10911556777941911,0.0002183337472001344,1.0,-0.0
DNAJB5,-0.3325828899929153,3.520434503197301e-06,0.0722745203506406,1.141014781840096
DNAJB4,-0.9741541378067655,8.138068364933349e-139,1.6707454353208166e-134,133.77708971674784
AMDHD1,-2.0370357631831757,9.103762920395559e-37,1.869002527557208e-32,31.728390111299923
AMDHD2,0.5835409049007261,2.4010966595661575e-18,4.9294514420893213e-14,13.307201407077487
TRMT5,0.11802193848529008,3.782250855029403e-06,0.07764961005375365,1.1098607209003712
GCET2,0.13561281955509674,0.4446602327229172,1.0,-0.0
TMEM164,-0.2586855385574829,8.837114779999663e-12,1.814259664333931e-07,6.741300554807965
DIDO1,0.10795897452254621,2.972750274130383e-06,0.06103056312789676,1.2144526227976282
KISS1,2.108276058447385,0.15185437873020435,1.0,-0.0
HMSD,0.8408316304859387,3.865321761605611e-06,0.0793550557657632,1.1004253988243597
RAB21,-0.13061227349944993,1.3453966853798705e-07,0.002762099395084874,2.5587606972417483
FRK,-0.5627811538669505,8.588901085965054e-30,1.7633013929486255e-25,24.7536734494095
TRIM78P,0.46172899532936906,9.835945398994369e-08,0.002019319590413544,2.694794941398563
TMED7-TICAM2,0.4565291155998521,3.269029152542317e-13,6.7113168501693766e-09,8.173192257081217
PHIP,0.028861685300118012,0.4382764288452974,1.0,-0.0
SCGBL,0.014824591973863765,0.8952008810759005,1.0,-0.0
SNORA58,0.003949976748147439,0.35610883073948274,1.0,-0.0
RAB23,-0.4078435549894994,4.0220486427313393e-07,0.00825726586352744,2.0831637319713554
ZNF808,-0.1555103531948534,0.0005653199525747582,1.0,-0.0
SNORA51,0.02915352278912221,0.0038213682274834916,1.0,-0.0
SNORA50,-0.015191838375148606,0.48759481847423314,1.0,-0.0
FRY,-0.9116566785455777,7.198398375632627e-90,1.477831186517378e-85,84.8303751728094
HELZ,0.03778372018435583,0.29408428151679383,1.0,-0.0
SNORA55,0.01721859801073649,0.3567416657312633,1.0,-0.0
SNORA54,-0.04071520384582032,0.17668177223150744,1.0,-0.0
SNORA57,0.5827669934440602,0.15083148100570473,1.0,-0.0
COL17A1,0.3842958914803667,0.06956928251466298,1.0,-0.0
OR1N2,0.05872963384121754,0.0758227782982831,1.0,-0.0
PROSC,-0.3431432547305242,3.4506657571961543e-18,7.084216799523705e-14,13.149708156488726
TNIP1,-0.18311525507705362,5.008584721231504e-08,0.0010282624432688277,2.9878960262775367
FAM65C,-0.7790754700360809,6.109607053166369e-12,1.2543023280150556e-07,6.901597771668252
FAM65B,0.00068502502670853,0.995598606209898,1.0,-0.0
FAM65A,-0.2912881984275497,3.730373599105706e-26,7.658456998964015e-22,21.115858721795263
GRIK1,1.0560375454607813,0.016435536051702133,1.0,-0.0
GRIK2,1.6905156735655016,1.05604355276219e-08,0.0002168057413820776,3.6639292211302417
GRIK3,1.5497539463138423,1.3178021766428543e-10,2.70544786864778e-06,5.567760830083546
GRIK4,0.8678924476244818,2.9269310958783283e-05,0.6008989539838208,0.2211985519851804
GRIK5,0.33877453425930604,0.007774951510828592,1.0,-0.0
SNORD121B,0.0,1.0,1.0,-0.0
RNF149,0.17395750342175553,1.0007897658635229e-08,0.00020546213893178123,3.68726819504289
RAB28,-0.05349578672508137,0.018213822321684336,1.0,-0.0
LOC388387,-0.10632637532298084,0.7845802465164385,1.0,-0.0
SNORD121A,0.0,1.0,1.0,-0.0
SHC3,0.4616890450811315,0.015551677519129638,1.0,-0.0
SGSH,0.21437899967668628,5.212383563945097e-10,1.0701023456779286e-05,4.970574683961922
RNF141,-0.3261343743416294,1.6574203340526534e-23,3.4026839458100973e-19,18.468178387949475
TMEM59,-0.42536968464091096,1.095803025072037e-79,2.249683610472892e-75,74.64787855561643
RNF145,-0.12408175133197119,0.0027703548935321598,1.0,-0.0
GLRA1,0.7246389704886852,0.0008748932445723192,1.0,-0.0
RNF146,-0.16439987196254968,5.224883779476645e-09,0.00010726686399265551,3.9695344160364288
GRSF1,0.15711893962068757,4.759104458553638e-15,9.770441453410619e-11,10.010085813307946
MSH2,0.749664915327557,4.011871946577821e-43,8.236373106324267e-39,38.08426398814099
?|728603,-0.13647529789539226,0.5819377859496424,1.0,-0.0
MGLL,-1.1278210574835388,4.101186662447903e-173,8.419736218005545e-169,168.0747015143031
MSH5,1.394746193241839,1.412174780627175e-57,2.8991948246275903e-53,52.537722599264626
MSH6,0.6364314429611149,5.6155262017883346e-36,1.152867529227145e-31,30.938220592645344
CALU,0.6887012416391602,6.524062438424105e-37,1.3393900186084687e-32,31.873092941833626
RDH16,-2.6955577383997635,2.891790565525846e-56,5.936846031024562e-52,51.22644421412658
